OBJECTID,station_eu,component_,statistics,statisti_1,statistic_,station__1,country_na,type_of_st,station_ty,station__2,station_la,nb_luabloc,nb_luAgloc2010,nb_luFrloc,nb_luGUloc,nb_luIdloc2010,nb_luUrloc2010,nb_pop2010,nb_proxAg_empl,nb_proxAg_gva,nb_proxId_empl,nb_proxId_gva,nb_proxUr_empl,nb_proxUr_gva,nb_rHloc,nb_rLloc,nb_rMloc,nb_toploc,re_coastal,re_mdtall,re_tempall,re_windspa,r_proxIf2010,r_proxIn2010,r_proxUr2010
1520,NL00014,8,2010,day,31.266,NL00014,NETHERLANDS,Background,urban,4.808897,52.359997,0,0,0,500,300,400,100,0,0.378172,487413,28.5168991,42821.5,3.9612999,0,165,0,2.0036099,4.2688498,5,11.0693998,3.8099,119746,54124.39844,32357.40039
1521,NL00017,8,2010,day,44.774,NL00017,NETHERLANDS,Traffic,urban,4.9,52.358055,0,0,0,200,400,2200,0,0,0,653341,60.9672012,342572,31.6903992,0,0,0,2.00422,4.38972,8,11.0523996,3.6617,162575,57346.10156,48632.39844
1522,NL00019,8,2010,day,34.294,NL00019,NETHERLANDS,Background,urban,4.905003,52.373055,0,0,0,0,0,1700,0,0,0,954086,96.3675003,299751,27.7290993,0,122,0,2.0019701,4.3881798,8,11.0466003,3.7198901,141015,103094,32742.59961
1523,NL00020,8,2010,day,49.572,NL00020,NETHERLANDS,Traffic,urban,4.860842,52.375832,0,0,0,200,0,2400,0,0,0,1213350,118.0009995,513859,47.5355988,0,86,0,2.0043099,4.3313198,3,11.0522003,3.85412,138101,129512,43817.30078
1524,NL00021,8,2010,day,25.291,NL00021,NETHERLANDS,Background,urban,4.988894,52.321388,0,500,0,1600,0,700,100,0,2.6628699,772602,71.7839966,171286,15.8451996,0,61,0,2.0040801,4.4997902,0,11.0481005,0,107801,91496.10156,15697.2002
1525,NL00022,8,2010,day,24.237,NL00022,NETHERLANDS,Background,urban,4.79362,52.378887,0,100,0,400,0,2400,0,0,1.34858,720750,57.0337982,513859,47.5355988,0,0,0,2.0039799,4.2302499,0,11.0672998,3.8584599,104013,99872.5,27253.40039
1526,NL00107,8,2010,day,21.55,NL00107,NETHERLANDS,Background,rural,6.043064,51.120277,0,3300,0,0,0,1400,0,773.0189819,1.82341,58073.30078,10.2026997,55835.5,3.9103601,0,0,0,2.0041499,5.05545,33,11.5388002,1.05471,52081.30078,3866.030029,10533.2998
1527,NL00131,8,2010,day,17.9,NL00131,NETHERLANDS,Background,rural,5.853614,51.541111,0,6300,0,0,0,200,0,3204.570068,5.3344002,3620.969971,0.650274,16417.59961,1.1547199,0,0,0,2.0043199,5.0268602,29,11.4041996,3.1636,46616.5,43815,1444.530029
1528,NL00133,8,2010,day,17.251,NL00133,NETHERLANDS,Background,suburban,5.882236,50.903057,0,3700,0,0,100,1700,0,442.901001,2.0638101,53619.89844,14.7721996,128006,9.3191996,0,0,0,2.0026901,5.0178399,88,11.2441998,2.15083,50695.39844,5799.049805,12422.90039
1529,NL00137,8,2010,day,28.194,NL00137,NETHERLANDS,Background,urban,5.976953,50.885002,0,0,0,0,200,2200,0,0,0.336823,646418,139.7669983,140807,10.2510996,0,0,0,1.9955699,5.04566,117,11.1643,2.17979,121203,95362.10156,37654
1530,NL00227,8,2010,day,22.114,NL00227,NETHERLANDS,Background,rural,5.561678,51.267498,0,6100,0,0,0,400,0,1790.060059,1.24986,130778,15.4719,12522.90039,0.942292,0,0,0,2.0043199,4.9081602,30,11.4706001,2.11163,51579.19922,9665.080078,22254.90039
1531,NL00230,8,2010,day,20.848,NL00230,NETHERLANDS,Background,rural,5.148902,51.519444,0,6000,100,0,0,700,0,1095.839966,2.1893301,99600.79688,9.6709299,72764.29688,5.1111498,0,0,0,2.0043199,4.7814898,14,11.3638,0,31174.80078,21263.19922,3466.870117
1532,NL00235,8,2010,day,21.089,NL00235,NETHERLANDS,Background,rural,4.360286,51.435001,0,3100,2000,0,0,0,0,2497.419922,4.1547098,145769,31.3687,0,0,0,0,0,2.0036099,3.9760799,22,11.4153004,2.3089001,60661.60156,68944.20313,14541.59961
1533,NL00236,8,2010,day,33.396,NL00236,NETHERLANDS,Traffic,urban,5.472784,51.469723,0,0,0,0,800,1500,0,0,0.0271936,1777050,147.5780029,62614.39844,4.7114601,0,59,0,2.00386,4.8961701,19,11.4180002,1.06714,119163,104383,47187.89844
1534,NL00301,8,2010,day,21.071,NL00301,NETHERLANDS,Background,rural,3.916947,51.635559,0,7400,0,0,0,100,0,1471.719971,1.1681,807535,97.6436996,8048.700195,0.557913,0,0,0,2.0043199,2.70749,0,11.4167995,2.6806901,27969.90039,56057.5,3274.26001
1535,NL00318,8,2010,day,19.215,NL00318,NETHERLANDS,Background,rural,3.749458,51.295277,0,4600,0,0,0,200,0,328.0390015,1.87119,0,0,13165.2002,0.938974,0,0,0,2.0039599,3.7564099,0,11.46,1.22079,26804.5,0,3466.870117
1536,NL00411,8,2010,day,37.283,NL00411,NETHERLANDS,Background,suburban,4.28057,51.994724,0,6400,0,0,400,100,0,34009.5,98.9784012,1329050,44.8811989,0,0,0,0,0,2.0043199,3.9394,0,11.3140001,1.3082401,44285.69922,317015,3466.870117
1537,NL00418,8,2010,day,36.594,NL00418,NETHERLANDS,Background,urban,4.480289,51.915001,0,0,0,0,0,2100,0,0,0,1695460,143.4669952,277217,21.6282997,0,231,0,1.99912,4.3958902,7,11.2454996,3.7691,160244,85697,30912.90039
1538,NL00437,8,2010,day,22.561,NL00437,NETHERLANDS,Background,rural,4.450841,51.787498,0,8000,0,0,0,100,0,2977.350098,7.8838,0,0,23101.40039,1.8023601,0,19,0,2.0043199,4.3796802,0,11.2706003,3.58132,42537.60156,0,2600.149902
1539,NL00444,8,2010,day,18.16,NL00444,NETHERLANDS,Background,rural,4.510286,52.298054,0,900,600,0,0,0,0,1522.25,12.3365002,63806.10156,1.5164,0,0,0,0,0,2.0042701,3.3832099,3,11.1772003,1.29103,43994.30078,30283.90039,1059.319946
1540,NL00445,8,2010,day,43.701,NL00445,NETHERLANDS,Traffic,urban,4.316125,52.075,0,0,0,100,300,2000,0,0,0,2015720,142.9340057,377946,30.4561996,0,0,0,2.0036299,3.68134,4,11.2972002,1.28257,166945,125646,35824.30078
1541,NL00485,8,2010,day,35.636,NL00485,NETHERLANDS,Industrial,urban,4.355278,51.866108,0,0,0,400,900,800,0,0,0.535365,2518970,143.4669952,69304.29688,5.4070802,0,220,0,2.00032,4.2988701,1,11.2854004,2.5764501,141306,231318,31394.40039
1542,NL00494,8,2010,day,39.142,NL00494,NETHERLANDS,Background,urban,4.401389,51.921111,0,0,0,100,0,2400,0,0,0.198012,5570810,315.2940063,277217,21.6282997,0,226,0,2.0043199,4.3073702,3,11.2687998,2.5351,141015,190724,30720.30078
1543,NL00520,8,2010,day,31.306,NL00520,NETHERLANDS,Background,urban,4.917295,52.39093,0,0,0,500,100,1200,0,0,0.0784886,1337790,148.4850006,256929,23.7677994,19,23,0,2.0011899,4.39362,5,11.0403004,3.7235501,124990,163662,21956.80078
1544,NL00544,8,2010,day,46.371,NL00544,NETHERLANDS,Traffic,urban,4.919536,52.348572,0,0,0,0,600,800,0,0,0.0071353,1363720,152.4179993,85643.10156,7.9225998,23,114,23,2.0042601,4.4180398,6,11.0537004,3.6182401,163158,131445,35535.39844
1545,NL00620,8,2010,day,23.73,NL00620,NETHERLANDS,Background,rural,4.926397,51.971389,0,7200,0,0,0,0,0,1890.349976,2.7950301,0,0,0,0,0,0,0,2.0043199,4.6508899,0,11.1709003,3.4047899,32922.89844,0,9437.580078
1546,NL00631,8,2010,day,14.217,NL00631,NETHERLANDS,Background,rural,5.61915,52.448502,0,7900,0,0,0,200,0,1221.23999,4.2852602,0,0,21463.19922,1.60148,0,0,0,2.0043199,4.8238201,0,10.9280996,4.8120699,12528.2002,0,385.2070007
1547,NL00633,8,2010,day,19.108,NL00633,NETHERLANDS,Background,rural,4.838336,52.138889,0,7500,300,0,0,100,0,2069.780029,4.7109199,0,0,22072.30078,1.85079,0,0,0,2.0043199,4.4819999,0,11.1275997,3.6872101,13693.59961,0,288.9060059
1548,NL00636,8,2010,day,34.371,NL00636,NETHERLANDS,Traffic,urban,5.125286,52.106111,0,0,0,300,0,2000,0,0,0.160607,1656630,93.0131989,176578,14.8063002,0,0,0,2.0043199,4.6946301,4,11.1096001,1.14124,122368,89563.10156,46032.30078
1549,NL00704,8,2010,day,27.558,NL00704,NETHERLANDS,Industrial,urban,4.77,52.43,0,1700,0,0,400,0,0,274.7250061,1.81328,789760,91.6999969,0,0,0,0,0,1.9993,4.1544399,0,11.0497999,4.0026102,115959,234539,3563.169922
1550,NL00742,8,2010,day,27.517,NL00742,NETHERLANDS,Background,urban,5.858061,51.838889,0,0,0,0,0,2800,0,0,0.125098,571116,42.1839981,189588,13.3400002,0,8,0,1.99775,5.0327802,32,11.2063999,0,115667,115337,50462.19922
1551,NL00937,8,2010,day,36.162,NL00937,NETHERLANDS,Traffic,urban,6.5789,53.218056,0,0,0,0,100,2000,0,0,0.0040524,1103350,840.9530029,119771,8.7464304,0,264,0,2.00333,4.3764501,1,10.5220003,2.49933,144511,193946,31298.09961
1552,NL00938,8,2010,day,13.668,NL00938,NETHERLANDS,Background,suburban,6.608897,53.246944,0,4800,100,0,0,1100,0,565.2210083,1.20155,141936,84.4793015,66539.5,4.8591299,0,0,0,2.00402,4.3214202,0,10.5186005,2.49335,73129.60156,25773.5,22919.80078
1573,PL0002R,8,2010,day,9.922,PL0002R,POLAND,Background,rural,21.97139,51.814445,0,7300,0,0,0,0,0,4539.339844,0.513958,0,0,0,0,0,0,0,2.00371,5.5216999,177,8.7116804,0,9394.129883,0,1551.26001
1574,PL0003R,8,2010,day,3.297,PL0003R,POLAND,Background,rural,15.739722,50.736389,0,0,2800,0,0,100,0,679.3430176,0.610261,0,0,5775.459961,0.124904,0,0,0,1.54065,5.5630002,1593,6.8173399,2.5854599,0,0,45.4706993
1575,PL0004R,8,2010,day,5.45,PL0004R,POLAND,Background,rural,17.534445,54.754166,0,3300,800,0,0,0,0,528.0670166,0.159327,703530,3.75418,0,0,0,0,0,2.00419,3.11394,0,9.1539898,3.7388501,10472.2002,17673.59961,4976.970215
1576,PL0008A,8,2010,day,32.515,PL0008A,POLAND,Background,urban,18.974445,50.264446,0,200,0,300,400,1000,0,0,0.070747,7567200,93.1399002,140190,3.5115099,0,0,0,2.00141,5.6575098,273,9.2394104,0,46970.69922,634642,11893
1577,PL0012A,8,2010,day,70.5,PL0012A,POLAND,Traffic,urban,19.922222,50.054722,0,0,0,0,0,2300,0,0,0.0533761,3217900,72.7575989,388529,9.2016497,0,80,0,1.99591,5.6824198,205,8.9705801,1.6835999,63756.89844,245824,21976.19922
1578,PL0020A,8,2010,day,26.655,PL0020A,POLAND,Background,urban,18.896111,50.333333,0,300,0,800,200,1400,0,26.7614002,0.102445,7408270,51.5637016,43036.10156,0.959285,0,82,0,1.99831,5.6502199,272,9.2858801,2.8195901,24486.40039,631429,14349.2002
1579,PL0028A,8,2010,day,7.117,PL0028A,POLAND,Background,rural,15.312167,50.912475,0,1900,1800,0,0,0,0,889.7479858,0.300739,0,0,0,0,0,0,0,1.66626,5.5314202,646,8.2372303,1.7844501,13398.2002,0,2262.26001
1580,PL0031A,8,2010,day,18.442,PL0031A,POLAND,Background,suburban,18.269035,52.225634,0,4100,0,400,500,300,0,1139.719971,0.449673,5342040,39.3737984,0,0,0,55,0,2.0009201,5.3800001,97,9.5980196,2.94066,26950.40039,208870,14478.5
1581,PL0039A,8,2010,day,30.4,PL0039A,POLAND,Background,urban,20.05361,50.069164,0,100,0,0,300,2000,0,249.0140076,0.133893,3799290,57.7366982,259020,6.1344299,0,0,0,2.0023701,5.68189,202,9.0441504,0.836016,40348.60156,380785,21394.5
1582,PL0045A,8,2010,day,30.624,PL0045A,POLAND,Background,urban,18.635277,54.353054,0,0,0,1100,300,900,0,0,0.0104854,4616250,109.7300034,49248.80078,1.2542,0,74,0,1.98189,3.77965,24,8.7458401,2.2656801,62370.89844,472367,20748.19922
1583,PL0046A,8,2010,day,16.847,PL0046A,POLAND,Background,urban,18.701113,54.367775,0,0,1800,0,0,1100,0,1653.5,0.193324,2315740,37.6217003,123122,3.1355,0,0,0,2.0026,3.2304499,0,8.8569298,2.3331299,38038.5,313305,10600.2998
1584,PL0050A,8,2010,day,14.569,PL0050A,POLAND,Background,urban,18.579445,54.431667,0,0,1400,300,100,900,0,1286.060059,0.0475117,1416870,36.9947014,49248.80078,1.2542,0,0,0,2.00056,2.6989701,3,8.6765203,2.4304299,44352.60156,106042,18873.69922
1585,PL0051A,8,2010,day,16.924,PL0051A,POLAND,Background,urban,18.787777,54.085831,0,0,0,200,200,2200,0,0,0.1215,6973540,28.4067001,56520.39844,1.30479,0,0,0,1.99896,4.4749198,30,8.7760496,3.08479,36806.5,117288,34127.80078
1586,PL0058A,8,2010,day,1.632,PL0058A,POLAND,Background,rural,15.5575,50.778333,0,100,2900,0,0,0,0,795.1560059,0.544788,0,0,0,0,0,0,0,1.72035,5.5539198,1487,6.9909501,2.5792699,0,0,0
1587,PL0070A,8,2010,day,8.962,PL0070A,POLAND,Industrial,suburban,18.416389,53.398056,0,6300,0,0,0,0,0,1581.98999,0.433887,3926570,36.2542,0,0,0,0,0,1.99659,5.0411601,20,8.9512796,1.00129,23100.30078,192803,11052.7998
1588,PL0072A,8,2010,day,34.045,PL0072A,POLAND,Traffic,urban,18.612778,53.0175,0,0,0,700,200,1000,0,0,0.0555014,2980560,38.0778999,31063.69922,0.68981,0,0,11,1.99734,5.1740599,57,9.1729698,0.968782,61446.89844,335798,19326.19922
1589,PL0077A,8,2010,day,5.553,PL0077A,POLAND,Background,rural,17.933333,53.65,0,700,2900,0,0,0,0,1699.180054,0.651889,0,0,0,0,0,0,0,1.9919699,4.98277,115,8.6815596,2.0366199,0,0,0
1590,PL0081A,8,2010,day,14.294,PL0081A,POLAND,Background,urban,23.514723,51.130554,0,2100,0,0,900,200,0,1200.349976,0.207453,4035950,16.9398003,0,0,0,0,0,2.00208,5.6564102,194,8.4330597,0,51590.69922,541454,15771.2002
1591,PL0091A,8,2010,day,12.349,PL0091A,POLAND,Background,urban,23.290277,50.716667,0,3400,0,0,200,1000,0,982.1010132,0.296108,6303330,32.6091003,28309.19922,0.464848,0,0,0,2.0043199,5.6848998,232,8.3243504,0.915757,35266.5,173522,15318.7002
1592,PL0104A,8,2010,day,22.778,PL0104A,POLAND,Industrial,urban,19.36861,51.668056,0,300,0,0,800,900,0,0,0.275664,8166090,45.9910011,29382.19922,0.552043,0,0,0,2.0043099,5.4755001,183,9.0749903,0.990743,37730.5,326158,17257.80078
1593,PL0105A,8,2010,day,15.127,PL0105A,POLAND,Background,rural,19.5175,51.291111,0,7700,200,0,0,0,0,2404.040039,0.711147,0,0,0,0,0,0,0,2.0021801,5.5334001,235,9.1230698,0.997599,16478.19922,0,323.1799927
1594,PL0115A,8,2010,day,21.492,PL0115A,POLAND,Background,urban,19.42111,51.856667,0,0,0,100,0,2800,0,0,0.205135,5444060,16.4099007,76393.79688,1.43531,0,0,0,2.0042701,5.4443402,197,9.1508198,2.9574201,38038.5,253857,28504.5
1595,PL0121A,8,2010,day,9.645,PL0121A,POLAND,Background,rural,21.117222,49.604444,0,100,2900,0,0,0,0,3673.870117,0.409697,0,0,0,0,0,0,0,1.71085,5.73596,426,8.2629805,1.69844,8316.120117,0,64.6360016
1596,PL0126A,8,2010,day,21.052,PL0126A,POLAND,Background,urban,19.956111,49.289444,0,0,0,0,0,2900,0,0,0.190625,0,0,83719.79688,1.70573,0,0,0,1.6894799,5.7530499,854,5.3318,1.41231,24178.30078,0,28439.80078
1597,PL0139A,8,2010,day,10.321,PL0139A,POLAND,Background,suburban,21.429167,52.425833,0,4200,0,0,0,900,0,1242.160034,0.673798,1707060,5.7223802,19948.30078,0.536806,0,87,0,2.0042801,5.4061999,97,8.8908596,2.66328,20020.30078,77121.10156,14607.7002
1598,PL0140A,8,2010,day,60.273,PL0140A,POLAND,Traffic,urban,21.004716,52.219293,0,0,0,100,500,1800,0,0,0,11571500,127.6999969,365516,14.9359999,0,218,0,2.00248,5.4201398,117,9.1766701,1.76157,93171.29688,266711,25014.09961
1599,PL0149A,8,2010,day,8.478,PL0149A,POLAND,Background,suburban,23.230001,53.141945,0,2100,700,0,400,300,0,806.8870239,0.329071,2667440,16.1068993,7969.740234,0.151862,0,0,0,2.0009501,5.4439702,146,7.75704,2.74543,27104.40039,142995,12216.2002
1600,PL0150A,8,2010,day,2.016,PL0150A,POLAND,Background,rural,23.641945,53.218891,0,300,2900,0,0,0,0,1559.979981,0.553738,0,0,0,0,0,0,0,2.0018899,5.4587002,157,7.5591102,1.88583,0,0,0
1601,PL0157A,8,2010,day,17.005,PL0157A,POLAND,Background,urban,21.482779,49.739166,0,2100,0,0,0,2800,0,82.7002029,0.0728593,9967180,17.6716995,83565.5,1.39493,0,0,0,2.00002,5.7292299,239,8.7764301,0,33726.5,176736,25401.90039
1602,PL0176A,8,2010,day,13.047,PL0176A,POLAND,Background,urban,19.96528,53.69167,0,0,0,0,0,2900,0,0,0.161642,8791750,22.2233009,83923.5,1.40522,0,0,0,1.9911,4.9282498,120,8.0985899,1.9878401,48972.69922,107648,28763
1603,PL0184A,8,2010,day,22.836,PL0184A,POLAND,Background,urban,19.130001,50.836388,0,300,0,300,100,2100,0,0,0.114119,4638540,28.7033997,56730.19922,1.16723,0,0,0,2.0039501,5.59197,269,9.1571798,3.00209,57904.80078,302058,20360.30078
1604,PL0187A,8,2010,day,19.786,PL0187A,POLAND,Background,urban,16.64805,50.732817,0,0,0,0,0,2900,0,0,0.139974,7176680,41.5836983,77960.79688,1.7376601,0,26,0,2.0039599,5.58674,265,9.0339899,1.79731,40810.60156,147815,33740
1605,PL0191A,8,2010,day,15.796,PL0191A,POLAND,Background,urban,16.514422,50.579936,0,2800,300,0,0,1600,0,542.8410034,0.316548,312030,1.80799,53972.89844,1.2029999,0,0,0,1.79272,5.6004601,397,8.4397898,1.77143,26334.40039,59447.5,11246.7002
1606,PL0192A,8,2010,day,15.734,PL0192A,POLAND,Background,urban,16.269675,50.768758,0,0,0,900,200,1300,0,0,0.0860393,16912000,102.4530029,47975.89844,1.06933,0,0,0,1.91162,5.5715799,422,8.1985703,0,44814.60156,482007,18809.09961
1607,PL0193A,8,2010,day,13.459,PL0193A,POLAND,Background,suburban,17.141122,51.115938,0,6000,0,0,0,200,0,3451.389893,0.349759,4382790,21.4787998,32199.19922,0.761799,0,0,0,2.00389,5.5532298,118,10.0585003,1.80634,20944.30078,179949,8273.410156
1608,PL0194A,8,2010,day,29.227,PL0194A,POLAND,Background,urban,17.029267,51.129391,0,1100,0,200,300,600,0,511.3169861,0.0370136,13213500,102.8519974,64398.39844,1.5236,0,67,0,2.0041599,5.5487199,113,10.0925999,2.7192099,61292.89844,538241,18421.30078
1609,PL0198A,8,2010,day,20.731,PL0198A,POLAND,Background,urban,15.008222,51.150681,0,0,0,0,0,2900,0,0,0.0661189,2354860,8.4381599,75081,1.62375,0,0,0,1.99964,5.4917898,217,9.7490101,2.7830999,45679.69922,128217,29846.59961
1610,PL0211A,8,2010,day,6.735,PL0211A,POLAND,Background,rural,15.205833,52.172501,0,1400,1900,0,0,0,0,776.6170044,0.348956,0,0,0,0,0,0,0,2.00051,5.3043499,81,10.3519001,0.909289,7392.109863,0,0
1611,PL0215A,8,2010,day,26.175,PL0215A,POLAND,Industrial,urban,21.051088,52.191746,0,0,0,500,200,1600,0,0,0.184398,4805120,66.274498,274137,11.2019997,0,47,0,2.0041399,5.4268298,83,9.1444798,1.75568,51436.69922,125322,25208
1612,PL0221A,8,2010,day,19.874,PL0221A,POLAND,Background,urban,17.922797,50.666961,0,100,0,500,100,1700,0,0,0.0808161,7853100,56.9291,31969.5,0.695017,0,13,0,2.0020001,5.6181798,156,9.93435,2.73803,59906.89844,367932,18485.90039
1613,PL0222A,8,2010,day,20.13,PL0222A,POLAND,Background,urban,18.120739,50.423533,0,800,0,0,0,2900,0,0,0.286793,4457790,27.8248997,69267.29688,1.50587,0,0,0,2.0037601,5.6436501,186,9.7572298,3.6468401,25410.40039,281171,14219.90039
1614,PL0240A,8,2010,day,27.888,PL0240A,POLAND,Background,urban,18.990557,50.099998,0,300,0,500,0,2300,0,0,0.197453,7987020,58.7659988,75497.5,1.7682199,0,0,0,2.0034001,5.6746202,249,9.2790203,0.901797,50820.69922,186376,20360.30078
1615,PL0245A,8,2010,day,26.77,PL0245A,POLAND,Background,urban,16.877288,52.420319,0,100,0,900,300,1000,0,0,0.243175,1589200,76.4301987,117425,3.4662099,0,121,0,2.0040901,5.32693,84,10.0323,0.944242,35882.5,332585,17451.69922
1616,PL0246A,8,2010,day,10.095,PL0246A,POLAND,Background,rural,16.296944,51.894722,0,0,2900,0,0,0,0,1600.880005,0.619967,0,0,0,0,0,0,0,1.99805,5.4117799,111,10.4097996,3.72086,0,0,0
1617,PL0247A,8,2010,day,12.309,PL0247A,POLAND,Background,rural,17.773465,52.50139,0,2800,1100,0,0,0,0,2542.459961,0.982386,70755.5,0.468736,0,0,0,0,0,2.0011101,5.3386302,118,9.5069799,3.9732001,7392.109863,3213.379883,0
1618,PL0248A,8,2010,day,15.926,PL0248A,POLAND,Background,urban,14.663347,53.380975,0,0,0,0,100,1800,0,0,0.0356767,4770590,94.5716019,232926,5.96492,0,0,0,2.0013101,4.7935901,11,9.9058599,0,42504.60156,514141,18938.30078
1619,PL0249A,8,2010,day,31.192,PL0249A,POLAND,Traffic,urban,14.5539,53.432169,0,0,0,100,200,1600,0,0,0,4471530,63.047699,211751,5.4226599,0,228,0,2.00088,4.7384,25,9.9059496,0,96713.39844,530208,22299.40039
1620,PL0252A,8,2010,day,27.41,PL0252A,POLAND,Traffic,urban,17.988056,53.120556,0,0,0,900,0,1300,0,0,0.0114527,2675730,24.7506008,93191,2.0694301,0,96,0,1.9973,5.1703601,65,9.2188997,0.97335,61446.89844,322945,31219.19922
1621,PL0253A,8,2010,day,19.891,PL0253A,POLAND,Background,urban,22.523889,51.247222,0,0,0,1500,200,700,0,0,0.0285766,7616620,45.585701,20557.90039,0.342442,0,0,0,1.99667,5.6087699,206,8.5448799,0,59906.89844,204050,26242.19922
1622,PL0260A,8,2010,day,11.205,PL0260A,POLAND,Industrial,urban,16.040817,51.664519,0,5700,0,0,0,700,0,761.0380249,0.282343,1355280,30.6588001,13968.90039,0.312227,0,62,0,2.00353,5.4379802,88,10.3221998,3.7025101,21098.30078,43380.60156,10018.59961
1623,PL0262A,8,2010,day,8.292,PL0262A,POLAND,Industrial,rural,15.89485,51.685,0,7600,0,0,0,100,0,1014.719971,0.399468,338819,3.2272501,0,0,0,0,0,2.0030401,5.42839,99,10.3413,0,22946.30078,6426.759766,1680.540039
1624,PL0266A,8,2010,day,8.162,PL0266A,POLAND,Industrial,rural,16.067228,51.70211,0,7400,0,0,0,300,0,942.2379761,0.404857,0,0,0,0,0,0,0,2.0043199,5.4329801,69,10.3570004,3.7005799,14168.2002,0,646.3599854
1625,PL0273A,8,2010,day,25.418,PL0273A,POLAND,Background,urban,19.825,49.969444,0,600,0,100,300,2000,0,0,0.291962,12310400,56.3316002,32618.5,0.719971,0,0,0,1.97902,5.6902499,226,8.8875303,1.67211,30338.40039,302058,15771.2002
1626,PL0276A,8,2010,day,29.808,PL0276A,POLAND,Background,urban,22.112638,50.529924,0,2500,0,0,500,1000,0,998.0339966,0.182694,2819230,22.1676006,18120.30078,0.348336,0,0,0,2.0033801,5.6688299,151,9.1014299,1.7620699,18634.30078,80334.5,10923.5
1627,PL0281A,8,2010,day,10.765,PL0281A,POLAND,Background,rural,17.458055,54.69389,0,6200,200,0,0,100,0,672.085022,0.23914,0,0,0,0,0,0,0,2.0018101,3.8362801,0,9.0917997,3.7171299,154.0019989,0,64.6360016
1628,PL0282A,8,2010,day,21.122,PL0282A,POLAND,Background,urban,18.199444,54.334164,0,500,0,300,300,1700,0,97.7621994,0.338039,3465480,19.2504005,41306.19922,0.947714,0,106,0,1.99198,4.4342499,218,8.1393805,3.33149,26180.40039,96401.39844,11763.7998
1629,PL0298A,8,2010,day,18.779,PL0298A,POLAND,Traffic,urban,16.172544,54.193986,0,0,0,300,0,1400,0,0,0.0279076,10672100,78.0376968,45635.89844,1.0880899,0,0,0,2.00297,4.0007401,32,9.41821,2.4798,57442.80078,498074,19132.30078
1630,PL0306A,8,2010,day,24.233,PL0306A,POLAND,Background,urban,19.568611,50.273056,0,900,0,0,100,2300,0,316.131012,0.17519,2699750,31.8029995,60559.30078,1.36675,0,0,0,1.99702,5.6578698,363,8.54704,3.7677801,35574.5,131749,31154.59961
1631,PL0310A,8,2010,day,28.387,PL0310A,POLAND,Background,urban,18.533333,54.533333,0,0,0,0,0,0,0,0,0.0081917,2681390,71.4812012,0,0,0,0,0,1.97996,2,0,0,4.8702898,91785.29688,684450,3813.52002
1632,PL0311A,8,2010,day,21.004,PL0311A,POLAND,Background,urban,18.536943,53.965836,0,0,0,0,0,2900,0,0,0.124828,6794730,45.6002007,73476.5,1.6962301,0,0,0,2.0025301,4.6745601,90,8.5382204,3.1011701,33726.5,106042,31154.59961
1633,PL0312A,8,2010,day,6.981,PL0312A,POLAND,Background,urban,22.307222,54.305832,0,500,0,0,0,2900,0,0,0.305202,4679260,18.2458992,73388.20313,1.26403,0,0,0,2.0017099,5.1392798,171,7.5014,0.926859,27566.40039,46594,16805.40039
1634,PL0313A,8,2010,day,5.375,PL0313A,POLAND,Background,rural,16.497499,53.779167,0,1300,1700,0,0,0,0,569.3359985,0.315532,0,0,0,0,0,0,0,1.99439,4.7848601,91,8.8592196,1.01754,16170.2002,0,0
1635,PL0314A,8,2010,day,9.016,PL0314A,POLAND,Background,rural,14.413889,53.165001,0,6900,0,0,0,0,0,461.0599976,0.305335,0,0,0,0,0,0,0,1.9904,4.9190798,12,9.9672203,0,1078.02002,0,840.2680054
1636,PL0315A,8,2010,day,15.01,PL0315A,POLAND,Industrial,urban,14.967194,50.905847,0,1500,0,0,0,2800,0,30.6809998,0.201626,1528850,11.2509003,75081,1.62375,0,18,0,1.97198,5.5275798,261,9.0887203,2.7070601,41426.60156,184769,19584.69922
1637,PL0319A,8,2010,day,11.693,PL0319A,POLAND,Industrial,rural,14.979752,51.041084,0,2400,800,0,100,0,0,490.894989,0.306978,497986,5.2236199,0,0,0,0,0,1.97419,5.5080199,210,9.4707699,2.7460999,14630.2002,21555.69922,1680.540039
1638,PL0320A,8,2010,day,9.702,PL0320A,POLAND,Industrial,rural,14.993653,50.963536,0,3200,500,0,0,1300,0,490.894989,0.258671,16311.40039,0,46203.69922,0.99923,0,0,0,1.91918,5.51965,327,9.2122297,2.72686,51403.19922,434631,2003.719971
1639,PL0322A,8,2010,day,16.042,PL0322A,POLAND,Industrial,urban,15.001903,51.130394,0,100,0,300,900,500,0,0,0.172612,1240450,13.6618004,5775.459961,0.124904,0,0,0,1.9901299,5.4948502,191,9.6993799,2.7711799,26966.30078,88319,14081.2002
