"OBJECTID","station_eu","component_","statistics","statisti_1","statistic_","station__1","country_na","type_of_st","station_ty","station__2","station_la","nb_luabloc","nb_luAgloc2010","nb_luFrloc","nb_luGUloc","nb_luIdloc2010","nb_luUrloc2010","nb_pop2010","nb_proxAg_empl","nb_proxAg_gva","nb_proxId_empl","nb_proxId_gva","nb_proxUr_empl","nb_proxUr_gva","nb_rHloc","nb_rLloc","nb_rMloc","nb_toploc","re_coastal","re_mdtall","re_tempall","re_windspa","r_proxIf2010","r_proxIn2010","r_proxUr2010","station_code_norm","longitude_recovered","latitude_recovered","coord_source","key_source_column","n_metadata_records","n_unique_coord_pairs","coordinate_ambiguous","coordinate_match","station_country_code","country_name_original"
1334,"IT1578A",8,2010,"day",33.063,"IT1578A","ITALY","Background","suburban",12.918889,43.893333,0,2500,0,0,0,2100,0,187.2420044,0.282182,1557890,12.1155005,155641,9.3555202,0,5,0,1.83073,3.2116201,9,14.9292002,0.800732,58314.69922,26397.90039,18151.40039,"IT1578A",12.918884277603,43.893310546775,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1335,"IT1581A",8,2010,"day",28.865,"IT1581A","ITALY","Traffic","urban",11.356668,43.316944,0,4400,100,0,800,0,0,289.2990112,0.833155,1503530,52.4202003,0,0,0,0,0,1.8571301,4.81706,242,13.1219997,0,43495.39844,30678.59961,2877.030029,"IT1581A",11.3566894529524,43.3170776369653,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1336,"IT1582A",8,2010,"day",30.652,"IT1582A","ITALY","Background","urban",8.433333,45.133335,0,4200,0,0,500,0,0,449.1929932,0.605914,1003340,32.2697983,0,0,0,0,0,1.94318,4.9144301,132,13.0347004,0,34065,39240.10156,7741.819824,"IT1582A",8.4332885742658,45.1334838864527,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1337,"IT1586A",8,2010,"day",24.919,"IT1586A","ITALY","Industrial","suburban",15.811666,40.625275,0,1600,1200,100,0,300,0,246.4259949,0.280956,1483440,63.3648987,0,0,0,0,0,1.73877,4.79919,718,11.4500999,0.684761,72556.5,78480.20313,7271.029785,"IT1586A",15.8117065426458,40.6253051755626,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1338,"IT1588A",8,2010,"day",37.275,"IT1588A","ITALY","Traffic","urban",8.820278,45.816944,0,200,0,0,0,2900,0,0,0.273529,909099,68.4992981,113981,7.82582,0,119,0,1.89087,5.1882801,388,11.8212996,0,63126.10156,7848.02002,27201,"IT1588A",8.82031249966272,45.8170776369236,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1339,"IT1589A",8,2010,"day",39.386,"IT1589A","ITALY","Traffic","urban",13.321667,43.600277,0,300,0,500,100,2300,0,0,0.924767,3037880,63.906601,174227,10.1599998,0,87,0,2.0041699,3.77456,23,14.8347998,0.755188,48884.19922,59216.89844,7951.049805,"IT1589A",13.3217163089072,43.6002807614533,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1340,"IT1592A",8,2010,"day",55.136,"IT1592A","ITALY","Traffic","urban",11.110001,42.762501,0,0,0,0,0,2500,0,0,0.242238,2135460,2.9601099,177509,11.0522003,0,0,0,2.0042901,4.0686898,13,14.7559996,0.894341,22902.5,93462.79688,31647.30078,"IT1592A",11.1101074222191,42.7625122069501,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1341,"IT1594A",8,2010,"day",25.585,"IT1594A","ITALY","Background","urban",12.216944,46.141392,0,0,0,0,0,2900,0,0,0.174473,4302640,68.520401,132313,8.2711897,0,0,0,1.4244601,4.8928499,396,8.4443398,0.362917,65628.10156,32105.5,19197.59961,"IT1594A",12.2169189457178,46.1414794924278,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1342,"IT1595A",8,2010,"day",21.828,"IT1595A","ITALY","Background","rural",11.95,45.700001,0,8100,0,0,0,0,0,1862.76001,1.76811,961120,0,0,0,0,0,0,2.0043199,4.66259,48,12.9412003,0.43383,42533.10156,12128.7998,1464.670044,"IT1595A",11.9500732425232,45.7000732419868,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1343,"IT1596A",8,2010,"day",15.817,"IT1596A","ITALY","Background","rural",12.510278,45.836945,0,7400,100,0,0,0,0,1862.76001,2.07184,831239,7.1061001,0,0,0,0,0,2.0028501,4.5777302,7,12.5503998,0,27521.40039,17836.40039,104.6190033,"IT1596A",12.5103149410395,45.8370971681927,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1344,"IT1598A",8,2010,"day",26.742,"IT1598A","ITALY","Traffic","suburban",15.909444,41.62833,0,100,0,0,0,2900,0,0,0.287901,107148,0,151517,8.6159897,0,0,0,1.9628201,2.6989701,0,0,0.852983,45997.39844,7134.560059,20296.09961,"IT1598A",15.9094848636068,41.6284790037561,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1345,"IT1599A",8,2010,"day",21.784,"IT1599A","ITALY","Traffic","urban",15.911944,41.625275,0,0,0,0,0,2200,0,0,0.189358,0,0,104897,5.96491,0,0,0,1.9520299,2,0,0,0.853105,39068.89844,0,16896,"IT1599A",15.9119262698517,41.625305175588,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1346,"IT1600A",8,2010,"day",12.34,"IT1600A","ITALY","Industrial","suburban",15.928612,41.638058,0,0,0,0,0,2600,0,0,0.22607,3482300,76.7867966,151517,8.6159897,0,0,0,1.88081,2.5,0,15.1190996,0.852708,31755.5,119147,12606.59961,"IT1600A",15.9287109378975,41.638122558448,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1347,"IT1602A",8,2010,"day",18.479,"IT1602A","ITALY","Background","suburban",16.561943,41.204445,0,1000,0,0,1200,0,0,0,1.46486,4191330,171.8609924,0,0,0,0,0,2.00421,3.1722,28,16.1460991,0.90361,45227.5,157674,2197,"IT1602A",16.5620727534931,41.204528808627,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1348,"IT1603A",8,2010,"day",34.025,"IT1603A","ITALY","Traffic","urban",16.605,41.200279,0,0,0,0,0,2800,0,0,0.376086,233663,0,258372,14.8497,0,0,0,2.0043199,2.3494799,26,16.1949997,1.80382,18860.80078,13555.7002,17680.59961,"IT1603A",16.605102538896,41.2003173825976,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1349,"IT1604A",8,2010,"day",15.597,"IT1604A","ITALY","Background","suburban",16.768333,41.109444,0,2100,0,0,800,0,0,611.3359985,1.2053601,6995280,284.5440063,0,0,0,69,0,2.0042901,3.6688299,60,15.7798004,1.78992,43687.89844,329617,209.2380066,"IT1604A",16.7683105465013,41.109497069993,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1350,"IT1607A",8,2010,"day",19.723,"IT1607A","ITALY","Traffic","suburban",17.173611,40.526112,0,6800,0,0,0,0,0,2176.25,2.06565,5445410,37.7220001,0,0,0,0,1,2.0036199,3.38096,24,16.5170994,0,43880.30078,195487,0,"IT1607A",17.1737060543176,40.5261230467009,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1351,"IT1608A",8,2010,"day",13.094,"IT1608A","ITALY","Industrial","suburban",17.203335,40.5625,0,4100,0,0,100,1000,0,1608.530029,2.2179799,1103800,14.9778996,34241.69922,1.9464099,0,0,0,1.98604,3.85233,126,16.2366009,0,18668.40039,31392.09961,9572.650391,"IT1608A",17.2033081058229,40.5625000001178,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1352,"IT1609A",8,2010,"day",13.352,"IT1609A","ITALY","Industrial","suburban",17.204168,40.521111,0,0,0,0,1300,0,0,0,0.699322,16826800,257.3970032,0,0,0,0,0,1.98077,3.5643599,22,16.5305004,0,65820.5,628555,0,"IT1609A",17.2042846679615,40.5211181640835,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1353,"IT1611A",8,2010,"day",31.712,"IT1611A","ITALY","Industrial","suburban",17.225834,40.488613,0,800,0,0,300,1600,0,94.6194992,0.18464,10547400,143.121994,77043.79688,4.3794098,0,108,0,2.0007999,2.6152201,18,0,0,54273.10156,311067,3923.219971,"IT1611A",17.2258911133635,40.4887084957653,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1354,"IT1614A",8,2010,"day",9.279,"IT1614A","ITALY","Background","urban",17.283888,40.411945,0,4100,0,0,100,1400,0,1324.670044,1.89025,809453,11.6493998,42802.10156,2.4330101,0,0,0,2.0043199,3.43608,20,16.9193993,0,41955.80078,18549.90039,12449.7002,"IT1614A",17.2838745119041,40.4119262694636,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1355,"IT1617A",8,2010,"day",9.915,"IT1617A","ITALY","Industrial","suburban",17.84639,40.423336,0,3900,0,0,0,2000,0,625.2520142,2.0813501,0,0,92866.20313,5.5021901,0,0,0,2.0043199,4.1799302,57,16.2971992,0.954655,27136.5,0,9363.410156,"IT1617A",17.84649658243,40.4232788087003,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1356,"IT1620A",8,2010,"day",26.93,"IT1620A","ITALY","Traffic","suburban",16.885555,41.118053,0,0,0,100,100,2000,0,0,0.133511,2307420,97.280098,238497,13.7074003,0,60,0,2.00407,2.3494799,8,16.0342999,1.81469,52540.89844,89182,12188.09961,"IT1620A",16.885681152555,41.1181030272735,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1357,"IT1624A",8,2010,"day",25.352,"IT1624A","ITALY","Background","suburban",16.859722,41.100555,0,100,0,0,200,2300,0,0,0.492673,4790090,149.9730072,218623,12.5650997,0,0,0,2.0041001,3.4702599,27,15.8927002,1.80844,90647.5,178364,17366.80078,"IT1624A",16.8596801757326,41.1005249025434,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1358,"IT1628A",8,2010,"day",27.21,"IT1628A","ITALY","Traffic","urban",10.491944,43.6875,0,200,0,0,0,2900,0,0,0.632788,344446,3.9732399,166955,9.9428396,0,0,0,1.94131,4.22789,5,14.5778999,2.0966699,28098.80078,8561.480469,19563.80078,"IT1628A",10.4918823242639,43.6875000002853,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1359,"IT1634A",8,2010,"day",38.455,"IT1634A","ITALY","Traffic","urban",9.126111,39.217224,0,0,0,0,200,2500,0,0,0.0191311,1654510,48.3298988,160630,8.5935802,0,0,0,1.96295,3.01265,16,16.5196991,1.75955,60624.19922,113440,19249.90039,"IT1634A",9.12609863250817,39.2172851562334,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1360,"IT1635A",8,2010,"day",39.494,"IT1635A","ITALY","Traffic","urban",9.098055,39.234444,0,0,0,0,200,1800,0,0,0.029972,2799950,82.3542023,144567,7.73422,0,0,0,1.9536099,3.3621399,22,16.5442009,1.75325,58122.19922,197627,10514.2002,"IT1635A",9.09808349627483,39.2344970699672,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1361,"IT1636A",8,2010,"day",16.32,"IT1636A","ITALY","Background","suburban",9.103333,39.230556,0,0,0,0,100,400,100,0,0.0159426,2952670,80.4209976,0,0,0,0,0,1.9447,3.2657399,61,16.5153008,1.75438,67937.5,221885,13914.2998,"IT1636A",9.10327148443291,39.2305297848348,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1362,"IT1638A",8,2010,"day",38.998,"IT1638A","ITALY","Traffic","urban",9.139167,39.205555,0,0,0,300,100,1900,0,0,0.101395,1179370,35.1842003,144567,7.73422,0,0,0,1.95497,2.9933901,10,16.5305004,1.79672,45420,71345.60156,13234.2998,"IT1638A",9.13928222676955,39.2056884763644,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1363,"IT1641A",8,2010,"day",14.675,"IT1641A","ITALY","Traffic","rural",16.838612,41.085831,0,2300,0,700,300,700,0,152.8339996,1.47802,2409650,76.2026978,39749.5,2.28457,0,134,0,2.00123,3.6871901,52,15.7334995,1.80115,58122.19922,101311,3243.189941,"IT1641A",16.8386840816672,41.0858764651208,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1364,"IT1646A",8,2010,"day",25.855,"IT1646A","ITALY","Background","rural",9.713889,45.851944,0,200,2900,0,0,0,0,907.3649902,1.57271,0,0,0,0,0,0,0,1.20762,5.23314,869,8.8602505,0.714926,17128.69922,0,209.2380066,"IT1646A",9.71392822222053,45.8519287107657,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1365,"IT1648A",8,2010,"day",49.51,"IT1648A","ITALY","Background","suburban",9.125834,45.727222,0,1700,0,0,400,1300,0,158.3760071,0.475326,1828650,64.1885986,50053.39844,3.4266601,0,0,0,1.95739,5.1654902,342,12.0228996,0.407936,61394,41380.5,20871.5,"IT1648A",9.12591552710717,45.727294921649,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1366,"IT1650A",8,2010,"day",24.907,"IT1650A","ITALY","Background","urban",9.024166,45.626942,0,0,0,0,800,1600,0,0,0.242506,8556220,406.9670105,43839,3.0099299,0,0,0,2.0042601,5.1277299,215,12.6058998,0.430736,60046.80078,174797,18256,"IT1650A",9.02429199182701,45.627075195192,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1367,"IT1651A",8,2010,"day",24.964,"IT1651A","ITALY","Industrial","suburban",13.787778,45.617496,0,600,0,0,200,800,0,182.2109985,0.0197524,5193920,123.1009979,83686.89844,5.3884802,0,0,0,1.90026,2.6505201,30,12.3163996,0.662623,61586.39844,204049,8264.910156,"IT1651A",13.787902832311,45.6174926760097,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1368,"IT1654A",8,2010,"day",29.949,"IT1654A","ITALY","Background","urban",11.091944,43.872776,0,0,0,0,300,2100,0,0,0.101512,2234000,196.9530029,163003,10.7677002,0,0,0,1.94898,4.82723,57,12.9727001,0.626241,99885.5,146972,24062.40039,"IT1654A",11.0919189452006,43.8729248050029,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1369,"IT1656A",8,2010,"day",38.115,"IT1656A","ITALY","Background","suburban",11.184722,43.848053,0,2000,200,300,0,1800,0,170.0269928,0.319852,7170080,258.6289978,221104,13.4445,0,0,0,1.77238,4.8700299,62,12.9164,0.625813,48691.80078,220458,9468.030273,"IT1656A",11.1846923825062,43.8480834960017,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1370,"IT1662A",8,2010,"day",6.48,"IT1662A","ITALY","Background","suburban",9.798612,44.123608,0,1100,600,0,0,1000,0,333.0039978,0.734234,31884.30078,1.63079,100361,6.4018798,0,0,24,1.57263,3.48401,82,14.3882999,1.25587,79485,0,6695.629883,"IT1662A",9.79870605432119,44.1237182618047,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1371,"IT1663A",8,2010,"day",13.798,"IT1663A","ITALY","Background","suburban",17.808332,40.565556,0,3200,0,0,0,1700,0,833.6690063,1.69148,1068590,12.4629002,74293,4.4017501,0,0,0,2.0043199,4.1166601,62,16.1860008,1.88449,49461.60156,29965.19922,15797.5,"IT1663A",17.8082885743831,40.5656738277898,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1372,"IT1664A",8,2010,"day",8.208,"IT1664A","ITALY","Traffic","suburban",17.964167,40.428059,0,8100,0,0,0,0,0,1487.430054,1.4592,0,0,0,0,0,0,0,2.0043199,4.1649699,38,16.2453003,0.976396,25404.40039,0,1046.189941,"IT1664A",17.964294433521,40.42810058571,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1373,"IT1665A",8,2010,"day",9.21,"IT1665A","ITALY","Background","rural",18.116112,40.458889,0,8000,100,0,0,0,0,1487.430054,1.50604,0,0,0,0,0,76,0,2.0043199,3.5696199,19,16.3703003,0.96696,10007.7998,0,156.9290009,"IT1665A",18.1160888675378,40.4589233399499,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1374,"IT1666A",8,2010,"day",10.87,"IT1666A","ITALY","Background","suburban",18.029722,40.404446,0,6800,0,0,0,600,0,1179.689941,1.1373301,1715940,47.2995987,21273.30078,1.1689399,0,0,0,2.0002201,4.1086102,29,16.2807999,0.980734,19823.09961,47801.60156,8264.910156,"IT1666A",18.0297241210636,40.4044799803157,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1375,"IT1667A",8,2010,"day",10.208,"IT1667A","ITALY","Background","suburban",18.304167,40.1325,0,5800,0,0,100,0,0,1179.689941,0.934367,9560260,301.8160095,0,0,0,0,0,2.0042701,4.1803398,85,16.6685009,0,52925.89844,110586,5021.720215,"IT1667A",18.3040771483939,40.1325073239502,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1376,"IT1668A",8,2010,"day",18.134,"IT1668A","ITALY","Traffic","urban",18.194444,40.361111,0,0,0,0,0,2900,0,0,0.56086,735404,0,92184.10156,5.0654202,0,143,0,2.0043199,3.9464099,41,16.4009991,2.0174201,48691.80078,12842.2002,25840.90039,"IT1668A",18.1945190430424,40.3610839844196,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1377,"IT1672A",8,2010,"day",5.657,"IT1672A","ITALY","Background","rural",10.430278,44.299721,0,200,2700,0,0,0,0,997.059021,2.19766,0,0,0,0,0,0,0,1.56516,4.62183,1115,9.6422701,1.03229,13087.09961,0,0,"IT1672A",10.4302978519388,44.2996826170672,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1378,"IT1674A",8,2010,"day",9.657,"IT1674A","ITALY","Industrial","suburban",15.872778,40.64389,0,7300,0,0,0,800,0,272.3659973,0.506972,147641,6.5711699,66615,3.6905301,0,0,0,1.67635,4.8228502,716,11.7868004,0.686135,27136.5,13555.7002,941.5720215,"IT1674A",15.8729248050672,40.6439208984982,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1379,"IT1678A",8,2010,"day",66.617,"IT1678A","ITALY","Traffic","suburban",11.621111,46.679169,0,1900,1600,0,0,0,0,446.7330017,1.30723,2651400,65.8587036,0,0,3,0,9,1.01359,5.17946,562,4.03755,0.85641,38299.10156,28538.30078,156.9290009,"IT1678A",11.6210937499021,46.6793212890957,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1380,"IT1679A",8,2010,"day",11.575,"IT1679A","ITALY","Background","suburban",17.423889,40.537777,0,5400,0,0,200,600,0,1797.77002,1.96641,1177390,24.4083996,17120.80078,0.973203,0,0,0,1.9955601,3.9860301,97,15.9666996,0,51963.60156,47088.10156,11298.90039,"IT1679A",17.4238891597337,40.5379028320326,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1381,"IT1680A",8,2010,"day",29.274,"IT1680A","ITALY","Traffic","urban",17.331945,40.700832,0,600,0,100,0,2200,0,94.6194992,1.16092,956626,15.5326004,68483.39844,3.8928101,0,0,0,1.9721299,4.2761798,402,15.3934002,0.907645,45035.10156,30678.59961,23696.19922,"IT1680A",17.3320922854651,40.7009277344511,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1382,"IT1681A",8,2010,"day",6.194,"IT1681A","ITALY","Background","rural",11.901667,43.660278,0,0,2900,0,0,0,0,441.368988,0.800745,0,0,0,0,0,0,0,1.67425,4.8442502,778,10.9583998,0,12894.7002,0,261.5480042,"IT1681A",11.9016723635611,43.6602783200324,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1383,"IT1683A",8,2010,"day",31.011,"IT1683A","ITALY","Traffic","urban",17.632778,40.392502,0,300,0,0,0,2900,0,0,1.68022,0,0,111286,6.32582,0,0,0,2.0043199,3.9930501,84,16.4929008,0,32332.90039,0,18674.5,"IT1683A",17.6328735355534,40.3925170898996,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1384,"IT1686A",8,2010,"day",12.878,"IT1686A","ITALY","Traffic","suburban",18.142778,40.385834,0,4000,0,0,0,1100,0,923.2319946,0.719391,6925060,105.8610001,28364.30078,1.5585901,0,0,0,2.0043199,3.99652,37,16.3444996,1.00968,27329,67064.89844,16216,"IT1686A",18.1428833010979,40.3859252928482,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1385,"IT1687A",8,2010,"day",11.543,"IT1687A","ITALY","Traffic","suburban",18.095001,40.385834,0,6900,0,0,0,100,0,1179.689941,1.17336,8334580,101.3560028,0,0,0,0,0,2.0021501,4.0759101,56,16.3131008,0.973419,20977.90039,113440,418.4769897,"IT1687A",18.0950927734725,40.3859252928482,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1386,"IT1692A",8,2010,"day",58.769,"IT1692A","ITALY","Background","urban",9.235833,45.478333,0,0,0,0,500,1300,0,0,0.151035,7422300,246.6069946,283978,20.6368999,0,0,0,2.00386,5.0813599,120,13.1104002,0.469161,87375.79688,196200,22702.40039,"IT1692A",9.23590087929262,45.4782714846561,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1387,"IT1696A",8,2010,"day",28.241,"IT1696A","ITALY","Background","urban",11.339444,46.434444,0,4400,0,0,0,1800,0,223.3659973,1.06126,369963,0,183446,12.8101997,0,0,0,1.38256,5.1415801,226,7.55407,0.73337,26174.19922,7848.02002,11403.5,"IT1696A",11.3394775389709,46.4345092776222,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1388,"IT1697A",8,2010,"day",21.759,"IT1697A","ITALY","Background","urban",11.17,46.647503,0,8000,0,0,0,0,0,588.875,0.877646,10297300,202.6419983,0,0,0,0,0,0.272033,5.2184401,270,4.8735299,0.762197,36759.39844,91322.39844,6852.549805,"IT1697A",11.1701049801706,46.6475219728302,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1389,"IT1698A",8,2010,"day",68.249,"IT1698A","ITALY","Traffic","urban",8.968055,44.405003,0,0,0,0,400,1500,0,0,0.0564583,3908560,143.5829926,156382,9.6327,0,0,24,1.77966,3.1846099,56,14.0550003,1.50685,99885.5,54936.10156,27724.09961,"IT1698A",8.96807861306103,44.4050903321574,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1390,"IT1704A",8,2010,"day",13.423,"IT1704A","ITALY","Industrial","suburban",17.978056,40.620277,0,5900,0,0,100,100,0,1667.339966,1.67204,8339630,169.1390076,9286.620117,0.550219,0,0,0,2.0043199,3.4152901,8,16.5072994,0.978641,13087.09961,235441,993.882019,"IT1704A",17.9780883791191,40.6203002932593,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1391,"IT1709A",8,2010,"day",53.893,"IT1709A","ITALY","Traffic","suburban",15.061111,37.450279,0,0,200,0,1300,0,0,99.447197,0.861864,8475760,204.1439972,0,0,0,0,0,2.0042601,3.3494799,9,16.9286003,0,72364.10156,419512,104.6190033,"IT1709A",15.0610961912638,37.4503173824988,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1392,"IT1725A",8,2010,"day",49.242,"IT1725A","ITALY","Background","urban",7.342222,45.733891,0,3000,0,0,400,100,0,86.4700012,0.0968381,7387690,224.4470062,0,0,28,0,0,1.15341,5.2575202,555,3.2848001,0.379915,71786.70313,112726,10932.7002,"IT1725A",7.34228515667434,45.7338867184818,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1393,"IT1727A",8,2010,"day",2.995,"IT1727A","ITALY","Industrial","rural",16.203611,39.742222,0,8000,0,0,0,0,0,1426.560059,0.794215,0,0,0,0,0,0,0,1.63773,4.39152,385,13.8322001,0.648942,10200.2998,0,0,"IT1727A",16.2036743165644,39.7423095703912,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1394,"IT1729A",8,2010,"day",17.376,"IT1729A","ITALY","Background","urban",13.481667,43.482502,0,1300,0,100,300,1900,0,36.8596001,0.957832,2199060,49.2080994,193585,11.2889004,0,0,0,1.86168,4.0669298,183,14.5629997,2.9258101,39646.30078,61357.19922,9049.55957,"IT1729A",13.4816894535299,43.4824829102825,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
1395,"IT1734A",8,2010,"day",29.047,"IT1734A","ITALY","Background","suburban",9.348888,45.840832,0,1400,0,0,0,2100,0,132.2630005,0.423721,2677460,180.4589996,95868.39844,6.5873599,0,0,0,1.25951,5.2088299,249,10.4435997,1.1533999,22710,45661.19922,10461.90039,"IT1734A",9.34887695302758,45.8408813474548,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"IT","ITALY"
